episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state_HOLD_-_NO_ENOUGH_COMM,state_HOLD,state_HOLD_INTCPT,state_PURSUING
0,1228,-10265.541431515676,40,15,18,64,0.0,0.08143322475570033,99.66800300676525,0.06264094211976948,0.18792282635930846
1,1671,69.08260473848974,40,15,20,60,0.0,0.059844404548174746,97.45431109883535,1.2383188325737697,0.055240988813699765,1.1922846752290197
2,1584,-2900.8066824934685,40,14,20,60,0.0,0.06313131313131315,97.36652236652236,1.3257575757575757,1.1814574314574313,0.06313131313131315
3,1668,2220.573059656887,40,15,19,62,0.0,0.059952038369304565,97.00239808153478,2.826969193875669,0.05534034311012729,0.05534034311012728
4,1220,-19114.12850418776,40,15,22,56,0.0,0.08196721311475408,97.97604035308953,1.7150063051702398,0.08196721311475409,0.14501891551071877
5,1374,-1661.041477790815,40,13,16,68,0.0,0.0727802037845706,95.35662299854438,3.8330907326540515,0.6841339155749635,0.053372149442018436
6,1665,12638.269130003939,40,12,13,74,0.0,0.060060060060060046,97.53753753753753,2.1921921921921923,0.048798798798798795,0.1614114114114114
7,1243,-6218.918096721441,40,15,16,68,0.0,0.08045052292839902,97.35132124512654,2.3640076737421873,0.14233554056562905,0.06188501763723002
8,1221,-16946.65335061518,40,18,21,58,0.0,3.5708435708435706,90.17199017199016,5.569205569205569,0.5896805896805898,0.09828009828009829
9,1150,-11107.325736128752,40,16,17,66,0.0,0.08695652173913045,99.62318840579707,0.07246376811594203,0.21739130434782608
10,1823,11425.784589252115,40,16,17,66,0.0,4.406655695739623,90.52843298592063,4.71749862863412,0.04114097641250686,0.30627171329310665
11,1794,12536.570042620775,40,18,15,70,0.0,5.222965440356745,87.51950947603122,0.3901895206243033,0.055741360089186176,6.811594202898551
12,1672,12441.054009227095,40,14,14,72,0.0,0.059808612440191374,91.84466848940534,7.23257006151743,0.40584415584415584,0.4571086807928913
13,1577,-4918.222334128956,40,14,20,60,0.0,0.06341154090044386,94.73684210526315,4.5248663828245315,0.6159978258900262,0.05888214512184074
14,1868,9224.105506644002,40,15,18,64,0.0,0.053533190578158474,95.9850107066381,3.6279031461044307,0.04529731510459562,0.2882556415746994
15,1654,5737.2002014445925,40,16,16,68,0.0,0.06045949214026603,93.2789197904071,5.698307134220072,0.9270455461507456,0.03526803708182185
16,1815,-1080.2484495797253,40,15,23,54,0.0,0.055096418732782364,99.01250264886629,0.04238186056367875,0.47043865225683407,0.41958041958041953
17,1661,2230.580488410515,40,14,18,64,0.0,0.06020469596628535,96.09099509761761,2.9070267480863508,0.043003354261632404,0.8987701040681173
18,1668,8181.6863457261825,40,14,16,68,0.0,0.05995203836930454,94.6043165467626,1.027749229188078,0.08992805755395683,4.21805412812607
19,1245,-15719.139445010182,40,15,21,58,0.0,0.08032128514056225,95.20543713314798,4.189063948100093,0.09267840593141799,0.4324992276799506
20,1226,-12707.1063326649,40,16,19,62,0.0,0.08156606851549754,97.08401305057096,2.6576943991299617,0.1087547580206634,0.06797172376291462
21,1643,11455.283122658218,40,16,13,74,0.0,0.06086427267194158,97.70744572935688,0.8926759991884763,0.07100831811726517,1.2680056806654494
22,1522,3382.1063733731016,40,12,16,68,0.0,0.0657030223390276,94.63699080157687,4.3322930354796325,0.04517082785808147,0.9198423127463863
23,1672,6335.123720453912,40,15,17,66,0.0,0.05980861244019139,94.88866396761132,0.05520794994479204,0.7913139492086861,4.205005520794994
24,1668,-1846.2667166019478,40,12,21,58,0.0,0.05995203836930454,98.91336930455634,0.03747002398081535,0.4159172661870504,0.5732913669064748
25,1287,-27022.684125479296,40,17,27,46,0.0,0.0777000777000777,99.85166348802709,0.07063643427279791
26,1591,3707.3360056546835,40,15,16,68,0.0,0.06285355122564425,92.8782091572789,6.116134023110767,0.7929217231542813,0.14988154523038244
27,1827,5392.416795014135,40,19,20,60,0.0,0.05473453749315818,98.14510734050964,1.7210971233959742,0.05473453749315818,0.024326461108070307
28,1671,4508.133299120178,40,17,18,64,0.0,0.05984440454817473,92.94380066372885,6.452314890375931,0.5005168380392797,0.04352320330776345
29,1238,-14303.547597606123,40,18,20,60,0.0,0.08077544426494346,94.70920840064619,3.4733441033925687,1.6720516962843295,0.06462035541195477
30,1783,2043.7475260641486,40,16,20,60,0.0,0.05608524957936064,97.4247522901477,0.14956066554496167,0.03739016638624042,2.3322116283417462
31,1800,8975.423480592592,40,14,17,66,0.0,0.05555555555555555,97.18253968253967,1.599206349206349,0.05555555555555555,1.107142857142857
32,1606,-5929.203529304012,40,16,22,56,0.0,0.06226650062266501,96.47156496471564,3.3572021585720213,0.062266500622665005,0.046699875466998754
33,1379,-17663.712452816777,40,16,24,52,0.0,0.0725163161711385,95.15953589557652,4.205946337926033,0.5076142131979696,0.05438723712835388
34,1813,6977.552573410861,40,18,19,62,0.0,0.05515719801434087,98.73138444567014,0.055157198014340866,1.0976282404853834,0.06067291781577496
35,1876,9143.532044930353,40,13,18,64,0.0,0.053304904051172726,95.92039800995025,0.03553660270078181,3.2444918265813785,0.7462686567164178
36,1764,11949.684255624668,40,16,15,70,0.0,0.08503401360544219,99.848828420257,0.0472411186696901,0.01889644746787604
37,1671,14770.804310704587,40,12,13,74,0.0,0.059844404548174746,95.11520047875524,3.575703171753441,1.1669658886894074,0.08228605625374028
38,1507,-9521.76654540151,40,15,21,58,0.0,0.06635700066357002,98.6524424480629,0.051043846664284624,1.015772548619264,0.2143841559899954
39,1624,6608.636736814715,40,15,15,70,0.0,0.06157635467980294,99.74422129594541,0.0473664266767715,0.14683592269799167
40,1290,-18948.618817574967,40,19,23,54,0.0,5.546942291128338,94.36692506459947,0.08613264427217916
41,1546,-172.56311687217732,40,12,18,64,0.0,0.06468305304010348,96.15944372574384,2.708602846054334,0.05659767141009055,1.010672703751617
42,1455,931.8262284456732,40,12,15,70,0.0,0.06872852233676975,98.85738831615117,0.0429553264604811,0.47680412371134023,0.5541237113402062
43,1794,6504.435845646406,40,16,18,64,0.0,0.05574136008918617,96.07487922705313,0.04645113340765515,0.33444816053511706,3.488480118914901
44,1219,-15086.09136086284,40,16,20,60,0.0,0.0820344544708778,91.83757178014767,7.348919879682801,0.6289308176100629,0.1025430680885972
45,1183,-11994.519989007948,40,14,18,64,0.0,0.08453085376162296,93.63603429537496,0.1388721168940949,0.905687718874532,5.234875015094795
46,1477,-1983.8150337025722,40,16,18,64,0.0,3.373956217558113,96.25930941096819,0.05642067253441662,0.3103136989392914
47,1288,-4373.828958166309,40,15,16,68,0.0,0.07763975155279504,94.82799808886766,4.610606784519828,0.06569517439082656,0.4180602006688963
48,1804,19065.583730083483,40,15,12,76,0.0,0.05969640115981579,94.09432031383253,0.13644891693672181,0.35817840695889475,5.351355961112059
49,1533,5742.961541269804,40,15,15,70,0.0,0.06523157208088715,94.07898038035023,1.1039189121380901,4.706708816297857,0.04516031913292187
50,1864,10856.95248125328,40,12,17,66,0.0,0.05364806866952788,94.85649141630903,4.432671673819742,0.5867757510729614,0.07041309012875537
51,1296,-18686.331606999483,40,15,23,54,0.0,0.07716049382716049,99.68542260208926,0.059354226020892686,0.17806267806267806
52,1670,8285.361454661992,40,15,16,68,0.0,0.059880239520958084,94.37125748502996,3.7402118839244585,1.7871948410870564,0.041455550437586364
53,1236,-16463.88032397866,40,16,21,58,0.0,0.08090614886731391,97.30312837108953,2.373247033441208,0.07416396979503775,0.16855447680690402
54,1185,-17886.399571373084,40,17,21,58,0.0,0.08438818565400842,90.03452243958571,1.488300728807058,0.06137322593018796,8.331415420023015
55,1828,15836.965416942616,40,15,14,72,0.0,0.054704595185995616,99.77697357347245,0.042080457835381245,0.12624137350614373
56,1294,-18898.488428567693,40,17,23,54,0.0,0.07727975270479134,97.40761556835744,0.07727975270479134,0.02810172825628776,2.4097231979766756
57,1243,-8067.052909554344,40,16,17,66,0.0,0.08045052292839903,93.11477607937786,4.015821936175918,2.7286135693215336,0.06033789219629928
58,1876,-5021.097014088508,40,16,25,50,0.0,0.0533049040511727,95.58457711442787,0.9328358208955223,3.393745557924662,0.03553660270078181
59,1797,15152.104523069524,40,12,14,72,0.0,0.055648302726766824,96.54632721202003,2.580690038953812,0.7790762381747358,0.0382582081246522
60,1671,-3561.4410454850645,40,13,22,56,0.0,0.05984440454817472,95.86674645920606,3.734290843806104,0.28725314183123873,0.051865150608418106
61,1232,-12690.195501439202,40,16,19,62,0.0,0.08116883116883117,92.76920995670994,4.342532467532468,2.7597402597402603,0.04734848484848485
62,1836,-353.6374991061369,40,18,23,54,0.0,0.05446623093681918,95.68627450980392,0.4629629629629629,0.07080610021786493,3.7254901960784315
63,1766,7893.1769182299,40,13,18,64,0.0,0.05662514156285393,99.79992449981125,0.03775009437523594,0.10570026425066063
64,1768,5701.382523770198,40,16,18,64,0.0,0.05656108597285067,96.65346907993968,3.0967194570135748,0.16025641025641027,0.03299396681749623
65,1701,-2523.2618882890965,40,14,22,56,0.0,0.058788947677836566,93.7893675988914,5.484168976232469,0.6130847400688669,0.05458973712941967
66,1246,-9800.027238126495,40,18,18,64,0.0,0.08025682182985551,97.39967897271266,2.3675762439807384,0.09630818619582664,0.056179775280898875
67,1579,5393.932244216982,40,16,15,70,0.0,0.06333122229259026,93.82520582647244,0.042220814861726824,1.1452396031243404,4.924002533248892
68,1805,13447.172120746705,40,14,16,68,0.0,0.2413929560743965,92.59596359319349,6.470122675108825,0.5698456667985754,0.1226751088246933
69,1864,684.5914711136656,40,15,22,56,0.0,0.05364806866952792,95.80719709475075,2.4224166391548367,1.6795972268075274,0.037140970617365474
70,1807,15058.529883745001,40,17,15,70,0.0,0.05534034311012728,93.6408914826181,5.78558132514967,0.4578155657292348,0.06037128339286612
71,1694,-1263.0126624593122,40,16,21,58,0.0,0.05903187721369538,99.8917748917749,0.049193231011412826
72,1698,11248.59889664481,40,15,15,70,0.0,0.05889281507656064,95.85938207846337,3.6422941016580594,0.38506840626981964,0.05436259853220984
73,1686,872.124476120636,40,15,20,60,0.0,0.059311981020166084,95.79797426772517,3.759467104662834,0.05474952094169176,0.32849712565015055
74,1765,3784.5925572583633,40,15,19,62,0.0,3.9529309217694486,93.4539115275659,2.4972760950098065,0.052298975811723686,0.04358247984310307
75,1775,7625.59238373878,40,13,17,66,0.0,0.05633802816901407,97.60751173708921,2.223474178403756,0.04507042253521126,0.0676056338028169
76,1802,455.654224290114,40,16,22,56,0.0,0.05549389567147614,99.78727339992602,0.04624491305956344,0.11098779134295227
77,1235,-16537.62816929835,40,15,21,58,0.0,0.08097165991902834,97.56462161320461,2.211149174711928,0.0747430706944877,0.06851448146994706
78,1251,-9667.32905203375,40,15,18,64,0.0,0.07993605115907274,94.25075324355902,5.146651909241837,0.09223390518354546,0.4304248908565455
79,1219,-10850.60830105399,40,13,18,64,0.0,0.08203445447087775,90.52228602679793,8.383921246923707,0.9625375991249657,0.04922067268252666
80,1373,-3403.0117960391017,40,17,17,66,0.0,0.07283321194464676,97.77527643514533,1.9598755214195855,0.1258028206316626,0.06621201085876978
81,1661,18342.445286484322,40,8,10,80,0.0,0.06020469596628538,96.26429861529199,2.8326309452137264,0.048163756773028296,0.7947019867549668
82,1845,14664.184109539405,40,14,16,68,0.0,0.05420054200542005,95.43166860240031,4.21602787456446,0.2632597754548974,0.03484320557491289
83,1292,-14162.502659606047,40,17,21,58,0.0,0.07739938080495354,92.24598930481282,6.937799043062201,0.6754855052068676,0.06332676611314382
84,1787,-6092.325515726331,40,16,24,52,0.0,0.05595970900951317,95.90095131505316,0.39171796306659207,0.046633090841260966,3.6047379220294724
85,1789,4619.8671825654465,40,12,19,62,0.0,0.055897149245388474,94.51509223029625,1.4742873113471215,0.03144214645053102,3.9232811626607043
86,1694,3269.413021766066,40,13,19,62,0.0,0.059031877213695405,95.06493506493506,0.06296733569460843,0.6808343171979536,4.132231404958677
87,1653,-5943.393888196393,40,15,23,54,0.0,0.060496067755595906,97.19856670854857,2.629252175531667,0.046535436735073765,0.06514961142910326
88,1693,6996.8865179160375,40,12,17,66,0.0,0.05906674542232725,95.65859421145895,3.8725634967513285,0.05906674542232723,0.3507088009450679
89,1213,-11283.66266256057,40,15,18,64,0.0,0.08244023083264632,99.65755596423365,0.0634155621789587,0.19658824275477202
90,1756,7505.172157947817,40,15,17,66,0.0,0.056947608200455566,97.16576134571578,2.558261783774312,0.17084282460136674,0.048186437708077796
91,1591,3570.773150145501,40,17,17,66,0.0,0.06285355122564425,95.5259699445746,2.3141534769441745,2.0455973944346035,0.05142563282098166
92,1496,-1444.465571347121,40,11,18,64,0.0,0.06684491978609623,93.26832337212961,4.687008493236867,1.9385026737967914,0.03932054105064486
93,1709,3519.1122933104743,40,12,18,64,0.0,0.05851375073142187,99.7915447630193,0.03657109420713868,0.11337039204212991
94,1284,-10729.781000009154,40,15,19,62,0.0,0.0778816199376947,97.72945123412413,2.0548765875868678,0.07189072609633357,0.06589983225497244
95,1805,1122.79105265295,40,18,22,56,0.0,4.93628808864266,91.8781163434903,2.398891966759003,0.7423822714681441,0.044321329639889204
96,1291,-12567.39619725665,40,17,20,60,0.0,0.07745933384972889,95.07076966410817,4.302513907471305,0.4929230335891838,0.05633406098162101
97,1230,-8644.862384366344,40,18,17,66,0.0,4.130081300813008,95.78861788617888,0.0813008130081301
98,1604,12240.466864830383,40,15,12,76,0.0,0.062344139650872835,95.38653366583539,1.7600230193746402,0.05754843660080568,2.7335507385382694
99,1701,7510.517321832692,40,15,17,66,0.0,0.05878894767783655,98.05092027314248,1.75010175010175,0.09044453488897933,0.04974449418893863
100,1207,-5286.48358934776,40,15,15,70,0.0,0.08285004142502068,92.30769230769229,6.806449557070932,0.592696450194379,0.21031164361736024
101,1747,15461.666244648599,40,12,14,72,0.0,0.05724098454493418,95.25973096737263,3.8387235260446477,0.7942186605609616,0.0500858614768174
102,1373,-1330.6692415744449,40,15,16,68,0.0,2.8909182587259785,94.16774048966329,2.801277382486414,0.09524343100453807,0.04482043811978262
103,1559,4780.100630467116,40,11,15,70,0.0,0.06414368184733803,95.92498962381619,3.4147077689318186,0.5546541900916877,0.04150473531298343
104,1208,-15110.000199752745,40,16,20,60,0.0,0.08278145695364239,94.74337748344371,4.615066225165563,0.4966887417218543,0.06208609271523179
105,1759,3212.0871264196967,40,19,20,60,0.0,0.24003537363400923,96.61423788768872,0.06948392394668687,1.977133472301181,1.0991093424294107
106,1606,6183.918455073397,40,14,16,68,0.0,0.062266500622665026,93.12399928838283,6.01761252446184,0.6626934709126491,0.13342821561999646
107,1283,-10830.945632181945,40,15,19,62,0.0,0.0779423226812159,97.02020504826429,0.10192457581389772,0.065951196114875,2.733976857125727
108,1473,3648.6525503424086,40,15,15,70,0.0,0.0678886625933469,97.63956342367747,2.1045485403937545,0.06788866259334692,0.1201107107420753
109,1207,-17507.19800237589,40,14,21,58,0.0,0.0828500414250207,97.69795242040479,2.053497455320156,0.10652148183216949,0.05917860101787194
110,1672,6388.233270780026,40,10,17,66,0.0,0.05980861244019137,92.94590643274857,6.083864965443913,0.804093567251462,0.10632642211589578
111,1828,11985.297788027505,40,15,16,68,0.0,0.054704595185995616,92.94310722100656,5.571452617404478,1.3928631543511192,0.03787241205184312
112,1241,-13998.149524516382,40,17,20,60,0.0,0.08058017727639001,91.16548238224307,7.20826313090616,1.48707054428247,0.05860376529192001
113,1680,11053.292274005491,40,14,15,70,0.0,0.059523809523809514,92.43197278911566,0.042517006802721094,0.5059523809523809,6.960034013605442
114,1579,5388.5859840064195,40,15,15,70,0.0,0.06333122229259024,93.61816144590054,5.232133287864764,1.0425293515857166,0.04384469235640863
115,1568,-1306.1896060724814,40,16,18,64,0.0,0.06377551020408163,97.46492346938776,2.34375,0.05846088435374149,0.06909013605442177
116,1208,-17186.000806553886,40,16,21,58,0.0,0.08278145695364239,97.44067328918321,2.2695916114790284,0.1379690949227373,0.06898454746136866
117,1765,-556.148809926344,40,14,21,58,0.0,0.056657223796033974,96.77458518818291,3.0433023067583975,0.08903278025091055,0.036422501011736136
118,1394,-17181.901309815283,40,15,24,52,0.0,0.07173601147776185,98.00794614280984,1.7547732038406356,0.11036309458117205,0.055181547290586025
119,1671,2210.8731749707663,40,15,19,62,0.0,0.059844404548174746,97.38065644708375,1.4961101137043686,1.0035446301155457,0.059844404548174746
120,1512,1121.4902470970244,40,14,17,66,0.0,0.06613756613756612,92.18631897203325,6.953892668178382,0.7464096749811036,0.047241118669690094
121,1521,-2950.87543554935,40,12,18,64,0.0,0.06574621959237345,97.9454306377383,0.0410913872452334,1.2738330046022355,0.6738987508218277
122,1233,-8478.901321979394,40,15,17,66,0.0,0.08110300081103003,99.6693493043858,0.06238692370079231,0.18716077110237694
123,1835,-61.40068129429943,40,14,23,54,0.0,0.054495912806539516,95.73374854028806,2.545737641105488,0.04281821720513819,1.623199688594784
124,1573,4988.318541477769,40,11,15,70,0.0,0.06357279084551813,95.3554466923451,4.139710556822857,0.05983321491342882,0.38143674507310865
125,1654,7795.072760246374,40,15,16,68,0.0,0.060459492140266,91.06594735373453,1.1115245093479673,0.1441726351037113,7.617896009673518
126,1941,11790.097422406257,40,16,18,64,0.0,0.051519835136527574,96.08878584921861,3.262922891980079,0.558131547312382,0.03863987635239567
127,1675,-1111.792617740665,40,14,20,60,0.0,0.05970149253731341,98.8997867803838,0.04264392324093817,0.8486140724946695,0.14925373134328357
128,1697,1148.743816497536,40,14,19,62,0.0,0.0589275191514437,93.74105564441453,5.804360636417207,0.34514689788702746,0.05050930212980891
129,1636,5244.215913525431,40,16,16,68,0.0,0.06112469437652813,95.61939690301548,0.697840260798696,0.05093724531377344,3.5707008964955174
130,1290,-16558.458479940557,40,16,22,56,0.0,0.07751937984496125,93.73385012919896,3.5012919896640824,0.05813953488372093,2.6291989664082687
131,1709,3434.7022811308707,40,17,18,64,0.0,5.260918133943294,88.12170860152135,5.2024043832118725,0.8511091015479546,0.5638597797755199
132,1553,-6127.23496262229,40,14,21,58,0.0,0.0643915003219575,98.8133566369239,0.04599392880139821,0.9152791831478245,0.16097875080489377
133,1521,-5012.182679435534,40,19,20,60,0.0,0.06574621959237344,95.96026006282416,1.8481992840967199,0.06574621959237344,2.060048213894368
134,1671,-2006.0381964986698,40,16,21,58,0.0,0.05984440454817475,98.84300817873532,0.04987033712347896,0.5535607420706163,0.49371633752244165
135,1622,2692.0746200701115,40,15,18,64,0.0,0.061652281134401986,93.13762686142462,5.643554965379874,1.1192260267476053,0.037939865313478136
136,1591,-442.8247096985355,40,15,19,62,0.0,0.06285355122564425,96.11274960112169,0.981482376831214,0.053183774114006675,2.7897306967074407
137,1672,-5963.5883978697675,40,18,23,54,0.0,0.059808612440191394,98.6244019138756,0.05980861244019139,1.1901913875598085,0.06578947368421052
138,1233,-10479.12785625746,40,17,18,64,0.0,0.08110300081103,97.33834697338348,2.3372410233724104,0.16957900169579002,0.0737300007373
139,1527,1426.107430256132,40,16,17,66,0.0,0.06548788474132285,93.65858982754857,1.2660991049989083,4.960707269155206,0.04911591355599214
140,1792,4469.784733385112,40,11,19,62,0.0,0.05580357142857144,95.2534138655462,3.9259453781512614,0.7287289915966386,0.03610819327731092
141,1249,-20340.762760926402,40,15,23,54,0.0,0.08006405124099278,94.01367247644268,3.3318962862597767,0.06774650489622466,2.5066206811603133
142,1766,5602.993722219781,40,14,18,64,0.0,0.0566251415628539,93.95728846464974,5.177155800032357,0.7603947581297525,0.04853583562530335
143,1575,-3288.2018050892148,40,17,19,62,0.0,0.0634920634920635,99.03030303030303,0.7792207792207794,0.05772005772005773,0.06926406926406926
144,1811,15526.24448848348,40,14,15,70,0.0,0.05521811154058532,96.13867634298336,0.536404512108543,0.07888301648655044,3.1908180168809657
145,1540,1959.1545788390163,40,13,16,68,0.0,0.06493506493506493,93.06926406926407,0.0735930735930736,0.9826839826839826,5.809523809523809
146,1207,-17476.269579488242,40,16,21,58,0.0,0.08285004142502073,97.53521126760565,2.216238608119304,0.075945871306269,0.08975421154377243
147,1676,2495.673147808826,40,13,19,62,0.0,0.059665871121718374,96.30867143993636,2.5815433571996818,0.0477326968973747,1.0023866348448687
148,1793,17216.890105671464,40,14,13,74,0.0,0.05577244841048524,95.33104931877938,3.744721536132579,0.03186997052027727,0.8365867261572782
149,1599,-6395.875338317854,40,15,22,56,0.0,0.06253908692933084,97.86886034540821,0.048106989945639105,1.4913166883148121,0.5291768894020301
150,1208,-11077.715798864743,40,18,18,64,0.0,2.251655629139073,97.66556291390731,0.08278145695364239
151,1654,7768.943152046873,40,17,16,68,0.0,0.06045949214026602,96.88358799604264,1.604924700450698,0.06045949214026602,1.3905683192261187
152,1226,-16605.058309017484,40,15,21,58,0.0,0.08156606851549755,97.2267536704731,2.5473710628686157,0.08156606851549755,0.0627431296273058
153,1762,-2542.876233855469,40,15,22,56,0.0,0.05675368898978432,98.03981489566053,1.724439011612678,0.13970138828254605,0.039291015454466074
154,1676,16700.55433117616,40,15,12,76,0.0,0.05966587112171837,93.46429227097484,0.04130714154580503,0.3901230034881586,6.04461171286947
155,1569,2710.309723704221,40,17,16,68,0.0,3.1172142070803637,91.66811518627962,2.8043339706819626,0.052146706066400136,2.3581899298916507
156,1573,11296.497475764452,40,12,12,76,0.0,0.06357279084551813,92.13286713286712,6.6115702479338845,1.1562301335028606,0.03575969485060394
157,1621,-11854.274678157655,40,17,25,50,0.0,0.06169031462060455,99.88222758117882,0.056082104200549605
158,1624,14969.01505020937,40,9,12,76,0.0,0.06157635467980296,93.95903551983409,5.502981591910812,0.4083484573502722,0.06805807622504537
159,1875,7691.246489070036,40,13,19,62,0.0,0.05333333333333333,93.03822222222223,6.385777777777778,0.48355555555555557,0.03911111111111111
160,1241,-3840.4608555615237,40,13,15,70,0.0,0.08058017727639004,96.50819231802308,3.2446951383293046,0.06983615363953802,0.09669621273166801
161,1941,11750.50106223163,40,14,18,64,0.0,0.05151983513652758,94.88849635681166,4.412305880621182,0.6071980569662178,0.040479870464414515
162,1671,215.83085249064413,40,14,20,60,0.0,0.059844404548174766,95.65273146960759,3.6718816790630076,0.5727964435325298,0.04274600324869625
163,1622,8666.555040472933,40,11,15,70,0.0,0.061652281134401986,94.43316167404078,3.6918836585188943,1.7806629433524337,0.032639442953506924
164,1183,-20374.984779061622,40,17,22,56,0.0,0.08453085376162296,92.86098516867749,1.3063859217705374,0.09990009990009988,5.6481979558902635
165,1228,-8772.559795312687,40,14,17,66,0.0,0.08143322475570035,97.11493718008376,2.600046533271289,0.14541647277803632,0.058166589111214514
166,1442,2763.511276048991,40,14,14,72,0.0,0.06934812760055477,96.14127204279771,3.67049732514365,0.06934812760055477,0.04953437685753912
167,1794,4486.615588631781,40,14,19,62,0.0,0.055741360089186155,96.44847905717472,0.043796782927217705,0.28666985188724325,3.1653129479216435
168,1391,-11616.65860549567,40,18,21,58,0.0,0.07189072609633358,93.11286843997124,0.07189072609633357,5.607476635514018,1.1358734723220705
169,1571,5057.866726975006,40,14,15,70,0.0,0.06365372374283897,93.75284168409566,5.060471037555697,1.091206692734382,0.031826861871419476
170,1778,14100.801270523196,40,14,14,72,0.0,0.05624296962879643,93.87755102040815,4.603888799614334,1.4261610155873372,0.03615619476136911
171,1765,-398.31692632879907,40,12,21,58,0.0,0.05665722379603399,97.2769121813031,2.581444759206799,0.03541076487252125,0.04957507082152974
172,1908,10626.502229793974,40,13,19,62,0.0,0.05241090146750526,95.13976240391334,4.559748427672956,0.17470300489168414,0.07337526205450735
173,1394,-11476.960847350749,40,17,21,58,0.0,0.07173601147776183,96.47189252641189,0.07173601147776185,2.4977174905438897,0.886917960088692
174,1491,-4408.503647898579,40,16,19,62,0.0,0.0670690811535882,95.31634249944109,0.06147999105745585,4.163872121618601,0.39123630672926446
175,1671,-1707.538006042313,40,14,21,58,0.0,0.059844404548174766,91.86543558177311,7.309566555527058,0.7138582542532275,0.051295203898435504
176,1605,10094.449450064265,40,16,14,72,0.0,0.06230529595015578,94.50155763239874,0.057113187954309454,0.38421599169262727,4.994807892004154
177,1775,5767.36466760155,40,16,18,64,0.0,0.05633802816901407,97.12676056338027,2.431924882629108,0.046948356807511735,0.3380281690140845
178,1598,1663.385879896286,40,16,17,66,0.0,0.0625782227784731,95.74468085106382,3.7599082186065917,0.3650396328744263,0.06779307467667918
179,1569,-1318.4956833153278,40,14,18,64,0.0,0.06373486297004462,92.7615405626878,5.453883274150961,1.6753163980697443,0.04552490212146044
180,1592,-6547.4668799060055,40,14,22,56,0.0,0.0628140703517588,99.75771715721466,0.044867193108399143,0.1346015793251974
181,1236,-26687.483973971175,40,17,26,48,0.0,0.08090614886731393,94.32921447484554,4.545454545454545,0.9855839952927331,0.05884083553986467
182,1753,-918.4132898941795,40,13,21,58,0.0,0.057045065601825436,99.69956265449703,0.038030043734550295,0.20536223616657162
183,1975,6542.687413790653,40,16,22,56,0.0,3.957805907172996,95.86919831223629,0.042194092827004225,0.1308016877637131
184,1695,3016.8612675358477,40,14,19,62,0.0,0.05899705014749263,95.330804888327,3.6451748841129374,0.04214075010535188,0.9228824273072062
185,1794,6463.607778336079,40,17,18,64,0.0,0.05574136008918619,93.32117158204115,0.44086348434174516,0.040539170973953584,6.141684402553968
186,1942,22109.010146207725,40,11,13,74,0.0,0.051493305870236886,98.97922093657237,0.03029017992366875,0.6027745804810081,0.3362209971527231
187,1253,-22108.654096270733,40,15,24,52,0.0,0.07980845969672787,99.67462704892874,0.061391122843636806,0.18417336853091043
188,1752,3290.119643982127,40,14,19,62,0.0,0.05707762557077625,99.80430528375733,0.04076973255055446,0.09784735812133072
189,1335,-23117.16770753135,40,16,26,48,0.0,0.0749063670411985,99.86267166042447,0.06242197253433209
190,1813,5336.706239043231,40,15,20,60,0.0,0.25457168314311174,95.86321014892444,2.9572743858458144,0.03394289108574823,0.891000891000891
191,1533,11754.409498560395,40,13,12,76,0.0,0.06523157208088715,96.5296803652968,0.05653402913676886,0.16525331593824744,3.1833007175472927
192,1756,3372.4487753470908,40,15,19,62,0.0,0.056947608200455566,97.2840371473629,1.4718766427194674,0.06132819344664447,1.125810408270545
193,1493,2227.301049976744,40,17,15,70,0.0,0.06697923643670461,93.2959873348353,4.779881872983012,1.8023503622967787,0.05480119344821287
194,1564,-1436.3269588340231,40,14,18,64,0.0,0.0639386189258312,95.09499451954694,2.93204238217026,0.05023748629886737,1.858786993058093
195,1690,13190.65191177494,40,13,14,72,0.0,0.05917159763313609,92.91913214990137,5.763313609467456,1.2189349112426033,0.03944773175542406
196,1770,10197.36475777497,40,16,16,68,0.0,3.931261770244821,93.53107344632768,2.3446327683615817,0.14595103578154425,0.047080979284369114
197,1660,-77.46885700584556,40,13,20,60,0.0,0.0602409638554217,94.52610441767068,3.7429718875502007,0.03614457831325302,1.6345381526104417
198,1861,583.7116425809534,40,16,22,56,0.0,0.05373455131649652,97.0625111946982,1.7015941250223894,1.1329034569228011,0.0492566720401218
199,1447,6825.730932806677,40,17,13,74,0.0,0.2575862285606584,90.93422127285291,0.47119432053778976,0.05026072752403091,8.286737450524596
