episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD
0,1474,2179.3387633967864,40,17,16,68,0.0,3.209250191729101,94.9147542917822,0,0.06784260515603795,0.3451123827502802,1.4630405285823844,0
1,1832,12347.506626899782,40,20,16,68,0.0,2.985807860262009,96.14901746724892,0,0.05458515283842794,0.03820960698689956,0.7723799126637555,0
2,1639,15752.428067809806,40,16,11,78,0.0,3.5667073418751274,95.06558877364246,0,0.061012812690665046,0.050844010575554204,1.2558470612161887,0
3,1902,18627.47173637422,40,20,15,70,0.0,1.6430073606729758,97.35804416403784,0,0.05257623554153521,0.03154574132492114,0.9148264984227128,0
4,1840,20867.935830145598,40,15,13,74,0.0,3.336956521739131,94.93695652173912,0,0.05434782608695654,0.2695652173913043,1.4021739130434783,0
5,1632,21898.94384318113,40,16,9,82,0.0,3.6228553921568634,94.38572303921568,0,0.06127450980392155,0.2961601307189542,1.6339869281045754,0
6,1842,24852.34075890745,40,20,11,78,0.0,2.315418023887079,96.68023887079264,0,0.054288816503800234,0.06514657980456026,0.8849077090119437,0
7,1810,19618.3967320928,40,19,12,76,0.0,2.3309655353854244,96.63509602736123,0,0.055248618784530364,0.03683241252302026,0.9418574059458039,0
8,1565,7161.198351962344,40,16,14,72,0.0,3.383919062832801,95.3594249201278,0,0.06389776357827477,0.03194888178913738,1.1608093716719914,0
9,1802,21040.154249371924,40,21,11,78,0.0,2.2343594836146976,96.44254921432326,0,0.055493895671476126,0.31543898592207487,0.9521584204684852,0
10,1841,26742.463967211846,40,20,10,80,0.0,1.6376969038565996,96.83595871808797,0,0.05431830526887561,0.3367734926670288,1.1352525801195006,0
11,1840,22843.945897507914,40,14,12,76,0.0,3.2545986622073575,95.4410535117057,0,0.0543478260869565,0.06270903010033445,1.1872909698996656,0
12,1902,24800.839555120507,40,20,12,76,0.0,2.5630914826498423,96.07781282860147,0,0.05257623554153521,0.07886435331230285,1.2276550998948474,0
13,1632,11611.200990557212,40,20,14,72,0.0,2.389705882352941,95.21446078431372,0,0.061274509803921594,0.039828431372549024,2.294730392156863,0
14,1632,18002.08443715553,40,14,11,78,0.0,3.325320512820513,94.81759049773756,0,0.061274509803921545,0.275735294117647,1.5200791855203617,0
15,1839,16701.88920774346,40,21,15,70,0.0,3.036547322629576,95.88735296642913,0,0.054377379010331676,0.04006754242866547,0.981654789502304,0
16,1474,10263.765289846502,40,20,12,76,0.0,2.8833107191316145,94.78290366350066,0,0.06784260515603797,0.3833107191316146,1.882632293080054,0
17,1775,24628.74133066095,40,18,9,82,0.0,2.583866837387964,95.72343149807938,0,0.05633802816901411,0.2970550576184379,1.3393085787451984,0
18,1852,25315.331351701447,40,15,10,80,0.0,2.4362850971922247,95.87257019438445,0,0.05399568034557234,0.25485961123110157,1.3822894168466524,0
19,1632,11523.405744689753,40,18,14,72,0.0,2.470476827094474,96.57698306595366,0,0.061274509803921566,0.08355614973262032,0.8077094474153297,0
20,1810,3307.0744209640625,40,17,20,60,0.0,1.88085515253423,96.52414124429497,0,0.05524861878453039,0.03122748018256065,1.5085275042036992,0
21,1632,5609.230147719487,40,18,17,66,0.0,3.601270053475936,95.17602495543674,0,0.061274509803921566,0.03342245989304813,1.1280080213903745,0
22,1632,1543.9690536599944,40,19,19,62,0.0,3.3934407096171797,95.22350606909431,0,0.0612745098039216,0.07294584500466852,1.2488328664799253,0
23,1664,4161.0100172862085,40,19,18,64,0.0,2.956158424908425,95.28960622710623,0,0.06009615384615388,0.08012820512820512,1.6140109890109888,0
24,1786,10732.086165049752,40,21,16,68,0.0,2.6109506689456,96.35763540991336,0,0.05599104143337064,0.06188483526846231,0.9135380444392057,0
25,1808,19565.360084821856,40,21,12,76,0.0,2.491849091755938,96.49510945505357,0,0.05530973451327434,0.05822077317186772,0.8995109455053562,0
26,1632,11812.02183529261,40,17,14,72,0.0,3.178282182438193,95.1886189258312,0,0.061274509803921566,0.09857203751065644,1.4732523444160273,0
27,1787,4612.556313472512,40,23,19,62,0.0,1.820336416603575,96.3856611475032,0,0.055959709009513164,0.04279271865433358,1.6952500082293689,0
28,1786,14874.8653690044,40,19,14,72,0.0,2.9115341545352744,95.53138164560336,0,0.055991041433370685,0.2986188876446435,1.2024742707833413,0
29,1632,17851.496020350325,40,13,11,78,0.0,3.5539215686274512,94.546568627451,0,0.0612745098039216,0.26325344952795926,1.5749818445896877,0
30,1880,24206.918466063038,40,14,11,78,0.0,3.1178396072013093,96.26022913256955,0,0.05319148936170216,0.045008183306055646,0.5237315875613748,0
31,1810,9593.070043457321,40,19,17,66,0.0,2.87292817679558,96.36148382004735,0,0.055248618784530364,0.042094185740594585,0.6682451986319391,0
32,1632,15773.537373838863,40,19,12,76,0.0,3.1366713352007465,95.35189075630252,0,0.0612745098039216,0.0846171802054155,1.365546218487395,0
33,1766,18235.92208891253,40,20,12,76,0.0,2.080973952434881,96.40713476783694,0,0.056625141562853934,0.036806342015855045,1.4184597961494907,0
34,1908,23169.748822905618,40,12,13,74,0.0,3.1371668164120994,95.37660976340223,0,0.052410901467505225,0.21900269541778977,1.214809823300389,0
35,1810,15551.361639511577,40,19,14,72,0.0,1.9468560905024992,96.5351223362273,0,0.055248618784530364,0.034201525914233095,1.4285714285714284,0
36,1786,8509.073109445506,40,18,17,66,0.0,3.402728290746208,95.39346431843633,0,0.05599104143337065,0.2748651124910923,0.872951236893006,0
37,1792,23091.13572217537,40,18,10,80,0.0,3.457284902597402,94.83816964285712,0,0.05580357142857145,0.31960227272727276,1.3291396103896105,0
38,1785,16673.429404691207,40,20,13,74,0.0,2.871148459383753,95.43977591036413,0,0.05602240896358541,0.04201680672268908,1.5910364145658262,0
39,1860,31544.191076405616,40,16,7,86,0.0,2.75089605734767,95.52195340501792,0,0.053763440860215055,0.282258064516129,1.3911290322580645,0
40,1632,21814.347582220576,40,21,9,82,0.0,3.3378482972136228,95.08836429308568,0,0.061274509803921566,0.04192466460268318,1.4705882352941178,0
41,1690,19692.515973123132,40,17,11,78,0.0,4.185747363004888,94.44816053511705,0,0.059171597633136085,0.048880885001286345,1.2580396192436325,0
42,1765,16092.268321964018,40,19,13,74,0.0,3.5370295426952656,94.80372318899234,0,0.05665722379603402,0.04046944556859571,1.5621205989477942,0
43,1773,22502.237819524653,40,21,10,80,0.0,2.9506931457238696,95.69863745658562,0,0.05640157924421882,0.338409475465313,0.9558583429809718,0
44,1808,13497.301071986045,40,18,15,70,0.0,2.617156074014481,95.8869670152856,0,0.05530973451327431,0.030168946098149636,1.4103982300884954,0
45,1592,16005.11175778348,40,22,11,78,0.0,2.4392797319932997,95.31337241764376,0,0.0628140703517588,0.422250139586823,1.7622836404243438,0
46,1817,13805.229659657994,40,17,16,68,0.0,2.9934674930008853,96.50642482831229,0,0.0550357732526142,0.0335000358928956,0.4115718695412887,0
47,1766,3937.3549030231716,40,18,19,62,0.0,3.1401214866673532,96.21898486564396,0,0.05662514156285389,0.03860805106558221,0.5456604550602286,0
48,1841,27003.544546276564,40,16,9,82,0.0,3.3971573420242622,94.75602027883397,0,0.054318305268875586,0.2648017381857686,1.5277023356871267,0
49,1632,7662.473505844257,40,18,16,68,0.0,2.111185383244207,95.57152406417116,0,0.061274509803921566,0.04177807486631016,2.2142379679144386,0
50,1835,12388.891490372556,40,23,17,66,0.0,1.721429716300689,96.89693861195705,0,0.05449591280653953,0.06090719666613239,1.2662285622695946,0
51,1671,12644.706656837205,40,17,14,72,0.0,3.7701974865350083,94.49171285093541,0,0.059844404548174746,0.08065984960840944,1.5975854083730128,0
52,1710,22159.229907778474,40,19,9,82,0.0,3.9877471456418827,94.7145641882484,0,0.058479532163742694,0.10303536619326092,1.1361737677527153,0
53,1632,15771.323946087032,40,21,12,76,0.0,2.6606037151702786,95.0109649122807,0,0.061274509803921566,0.36119711042311664,1.9059597523219816,0
54,1839,32926.500353111034,40,19,7,86,0.0,2.9570936585618477,94.91959916103472,0,0.054377379010331704,0.2822444910536264,1.78668531033947,0
55,1899,18724.252130834248,40,19,15,70,0.0,3.3100127886857744,96.05556809348279,0,0.05265929436545548,0.040121367135585145,0.5416384563303994,0
56,1666,16591.693314487482,40,17,12,76,0.0,3.097760843467822,95.1563233989248,0,0.060024009603841515,0.039146093219896656,1.6467456547836523,0
57,1632,7626.1844871859375,40,20,16,68,0.0,3.8541666666666665,94.9908088235294,0,0.061274509803921594,0.03370098039215687,1.060049019607843,0
58,1632,15837.863239354105,40,16,12,76,0.0,3.584558823529412,94.60529003267973,0,0.06127450980392155,0.2936070261437908,1.4552696078431375,0
59,1632,9755.234074059814,40,19,15,70,0.0,3.288398692810458,95.36647992530344,0,0.0612745098039216,0.07878151260504201,1.2050653594771241,0
60,1658,16413.1668528585,40,18,11,78,0.0,1.9355192455313082,96.55938151113058,0,0.06031363088057904,0.03289834411667946,1.411887268340827,0
61,1773,16333.00211839343,40,20,13,74,0.0,1.601804850535815,97.34630569655951,0,0.056401579244218826,0.0338409475465313,0.9616469261139311,0
62,1225,-8308.446654166484,40,19,17,66,0.0,2.281827016520894,95.64625850340136,0,0.08163265306122451,0.06219630709426628,1.9280855199222544,0
63,1811,25828.44547651279,40,18,9,82,0.0,3.042015963054064,96.097083479745,0,0.055218111540585334,0.037648712414035446,0.768033733246323,0
64,1935,21932.82767571469,40,19,13,74,0.0,2.623354251261228,96.22492924818508,0,0.05167958656330749,0.2657807308970099,0.8342561830933923,0
65,1632,19923.25309438384,40,10,10,80,0.0,4.213643790849673,94.71200980392159,0,0.061274509803921566,0.028594771241830064,0.9844771241830065,0
66,1577,19814.772900521155,40,15,8,84,0.0,3.7032339885859233,94.84844641724793,0,0.06341154090044389,0.1293595434369055,1.2555485098287889,0
67,1765,1874.7911522127342,40,21,20,60,0.0,0,99.24854629491578,0,0.05665722379603401,0.06262114209035337,0.6321753391978531,0
68,1785,2595.015847973695,40,18,20,60,0.0,0.07639419404125286,99.81410746116627,0,0.0560224089635854,0.053475935828877004,0,0
69,1818,20172.09305651786,40,14,12,76,0.0,3.365913514428366,95.96978928662097,0,0.05500550055005498,0.05923669290005923,0.55005500550055,0
70,1811,11567.408803744378,40,17,16,68,0.0,4.261397738458215,94.67745420497924,0,0.05521811154058535,0.04801574916572636,0.9579141958562408,0
71,1632,17805.58729493095,40,18,11,78,0.0,0.590463458110517,99.09202317290557,0,0.061274509803921566,0.058489304812834216,0.19774955436720143,0
72,1812,17797.423567044516,40,16,13,74,0.0,2.580022075055188,96.96927888153053,0,0.05518763796909494,0.029893303899926418,0.3656181015452539,0
73,1780,16773.926642662675,40,21,13,74,0.0,2.7232406859846248,95.68302779420459,0,0.05617977528089886,0.33707865168539325,1.2004730928444707,0
74,1632,13823.849114154531,40,15,13,74,0.0,3.1936274509803924,95.13480392156863,0,0.06127450980392154,0.2794117647058824,1.3308823529411764,0
75,1656,20415.155332268874,40,16,9,82,0.0,3.62067230273752,94.0619967793881,0,0.06038647342995167,0.2918679549114332,1.9650764895330108,0
76,1903,20693.364995114654,40,22,14,72,0.0,1.1064401237811643,97.50977987972209,0,0.05254860746190224,0.0379517720558183,1.2932796169790388,0
77,1817,9701.284164112718,40,19,18,64,0.0,1.6248656865057525,96.84985716906463,0,0.05503577325261422,0.031449013287208116,1.438792357889771,0
78,1251,-5212.485914582405,40,19,16,68,0.0,2.120208595028739,95.774808724449,0,0.07993605115907274,0.05329070077271516,1.9717559285904613,0
79,1632,17998.48837832375,40,16,11,78,0.0,3.8526348039215685,94.1125408496732,0,0.06127450980392155,0.27318218954248363,1.7003676470588236,0
80,1632,15892.796024723044,40,15,12,76,0.0,4.296568627450981,94.34313725490193,0,0.06127450980392154,0.053921568627450976,1.245098039215686,0
81,1801,23588.171432697152,40,20,10,80,0.0,2.232093281510272,96.6213214880622,0,0.055524708495280385,0.03609106052193226,1.0549694614103275,0
82,1648,14058.612368759756,40,13,12,76,0.0,4.029575692197051,94.69390507011869,0,0.06067961165048545,0.06292700467457749,1.1529126213592231,0
83,1785,25014.864421784063,40,16,9,82,0.0,3.176937441643324,94.99299719887955,0,0.056022408963585416,0.24509803921568626,1.5289449112978524,0
84,1835,16472.67898782742,40,18,15,70,0.0,2.8337874659400546,95.58583106267028,0,0.05449591280653948,0.07678969531830565,1.4490958632648006,0
85,1808,13638.576734413413,40,21,15,70,0.0,2.38122962272939,96.70470423847229,0,0.05530973451327434,0.03784350256171402,0.8209129017233348,0
86,1631,19891.92120848448,40,17,10,80,0.0,3.028283528376829,94.60720283635007,0,0.06131207847946047,0.3305520752805694,1.9726494815130753,0
87,1908,18943.179027778187,40,20,15,70,0.0,1.8605870020964361,96.33909853249477,0,0.05241090146750522,0.03668763102725367,1.7112159329140464,0
88,1867,23843.561239486455,40,16,11,78,0.0,2.5397250490983754,95.65479378682377,0,0.05356186395286556,0.03347616497054098,1.718443135154437,0
89,1671,16800.056550718306,40,13,12,76,0.0,2.7794401223485607,95.59589511713989,0,0.059844404548174766,0.03324689141565264,1.5315734645477315,0
90,1810,17719.129115894335,40,18,13,74,0.0,2.144650929181316,96.66750376695128,0,0.05524861878453038,0.06278252134605726,1.0698141637368157,0
91,1794,19061.39609397916,40,18,12,76,0.0,1.8141279010844231,96.72392824566737,0,0.05574136008918616,0.03293807641633729,1.3732644167426775,0
92,1644,19864.775991093222,40,16,9,82,0.0,3.0236212489862124,95.16676804541765,0,0.06082725060827253,0.07603406326034064,1.6727493917274938,0
93,1787,14768.462573705205,40,19,14,72,0.0,3.168385429157673,95.70709089455592,0,0.05595970900951316,0.31177552162443045,0.7567884456524635,0
94,1808,15493.069932085557,40,19,14,72,0.0,1.235250737463127,97.02644332069113,0,0.05530973451327436,0.0342393594605984,1.648756847871892,0
95,1834,12441.924151862657,40,23,16,68,0.0,1.6550131502982872,96.89845403810381,0,0.05452562704471102,0.03848867791391366,1.3535185066392967,0
96,1785,12745.595532038013,40,17,15,70,0.0,3.3101936426744616,95.3209109730849,0,0.05602240896358546,0.2776762879064669,1.0351966873706004,0
97,1791,21235.279234021225,40,17,11,78,0.0,3.706940499599446,95.27104119631976,0,0.05583472920156342,0.03641395382710655,0.9297696210521205,0
98,1632,15765.870249486969,40,15,12,76,0.0,4.203431372549019,94.63970588235291,0,0.06127450980392154,0.06127450980392157,1.034313725490196,0
99,1705,3913.0189292922473,40,19,19,62,0.0,3.440860215053763,95.68496020108924,0,0.05865102639296191,0.06982265046781176,0.7457059069962295,0
100,1730,28948.13103831663,40,13,7,86,0.0,3.7358167415970884,94.1789766645258,0,0.05780346820809251,0.2697495183044315,1.75765360736459,0
101,1690,25342.96890073771,40,20,8,84,0.0,2.210059171597633,95.60946745562133,0,0.05917159763313611,0.36094674556213013,1.7603550295857986,0
102,1474,2179.3387633967864,40,17,16,68,0.0,3.209250191729101,94.9147542917822,0,0.06784260515603795,0.3451123827502802,1.4630405285823844,0
103,1832,12347.506626899782,40,20,16,68,0.0,2.985807860262009,96.14901746724892,0,0.05458515283842794,0.03820960698689956,0.7723799126637555,0
104,1639,15752.428067809806,40,16,11,78,0.0,3.5641651413463493,95.06813097417124,0,0.061012812690665046,0.050844010575554204,1.2558470612161887,0
105,1902,18627.47173637422,40,20,15,70,0.0,1.6430073606729758,97.35804416403784,0,0.05257623554153521,0.03154574132492114,0.9148264984227128,0
106,1840,20867.935830145598,40,15,13,74,0.0,3.3347826086956522,94.9391304347826,0,0.05434782608695654,0.2695652173913043,1.4021739130434783,0
107,1632,21898.94384318113,40,16,9,82,0.0,3.6228553921568634,94.38572303921568,0,0.06127450980392155,0.2961601307189542,1.6339869281045754,0
108,1842,24852.34075890745,40,20,11,78,0.0,2.3127035830618894,96.68295331161782,0,0.054288816503800234,0.06514657980456026,0.8849077090119437,0
109,1810,19618.3967320928,40,19,12,76,0.0,2.3309655353854244,96.63509602736123,0,0.055248618784530364,0.03683241252302026,0.9418574059458039,0
110,1565,7161.198351962344,40,16,14,72,0.0,3.3865814696485628,95.35676251331203,0,0.06389776357827477,0.03194888178913738,1.1608093716719914,0
111,1802,21040.154249371924,40,21,11,78,0.0,2.237280214965828,96.43962848297213,0,0.055493895671476126,0.31543898592207487,0.9521584204684852,0

